Current Mode,Previous Mode,Error State,Last operation Result,WifiConnected,Bluetooth Connected,Internet Availibility,Current Display Language,Curret Speech Language
Idle,Idle,22E,Fail,NO,YES,NO,en-US,ko-KR
Idle,Idle,22E,Fail,NO,YES,NO,en-US,fr-FR
Idle,Idle,22E,Fail,NO,YES,NO,ko-KR,en-US
Idle,Idle,22E,Fail,NO,YES,NO,ko-KR,ko-KR
Idle,Idle,22E,Fail,NO,YES,NO,ko-KR,fr-FR
Idle,Idle,22E,Fail,NO,YES,NO,fr-FR,en-US
Idle,Idle,22E,Fail,NO,YES,NO,fr-FR,ko-KR
Idle,Idle,22E,Fail,NO,YES,NO,fr-FR,fr-FR
Idle,Idle,22E,Fail,NO,NO,YES,en-US,en-US
Idle,Idle,22E,Fail,NO,NO,YES,en-US,ko-KR
Idle,Idle,22E,Fail,NO,NO,YES,en-US,fr-FR
Idle,Idle,22E,Fail,NO,NO,YES,ko-KR,en-US
Idle,Idle,22E,Fail,NO,NO,YES,ko-KR,ko-KR
Idle,Idle,22E,Fail,NO,NO,YES,ko-KR,fr-FR
Idle,Idle,22E,Fail,NO,NO,YES,fr-FR,en-US
Idle,Idle,22E,Fail,NO,NO,YES,fr-FR,ko-KR
Idle,Idle,22E,Fail,NO,NO,YES,fr-FR,fr-FR
Idle,Idle,22E,Fail,NO,NO,NO,en-US,en-US
Idle,Idle,22E,Fail,NO,NO,NO,en-US,ko-KR
Idle,Idle,22E,Fail,NO,NO,NO,en-US,fr-FR
Idle,Idle,22E,Fail,NO,NO,NO,ko-KR,en-US
Idle,Idle,22E,Fail,NO,NO,NO,ko-KR,ko-KR
Idle,Idle,22E,Fail,NO,NO,NO,ko-KR,fr-FR
Idle,Idle,22E,Fail,NO,NO,NO,fr-FR,en-US
Idle,Idle,22E,Fail,NO,NO,NO,fr-FR,ko-KR
Idle,Idle,22E,Fail,NO,NO,NO,fr-FR,fr-FR
Idle,Idle,22C,Success,YES,YES,YES,en-US,en-US
Idle,Idle,22C,Success,YES,YES,YES,en-US,ko-KR
Idle,Idle,22C,Success,YES,YES,YES,en-US,fr-FR
Idle,Idle,22C,Success,YES,YES,YES,ko-KR,en-US
Idle,Idle,22C,Success,YES,YES,YES,ko-KR,ko-KR
Idle,Idle,22C,Success,YES,YES,YES,ko-KR,fr-FR
Idle,Idle,22C,Success,YES,YES,YES,fr-FR,en-US
Idle,Idle,22C,Success,YES,YES,YES,fr-FR,ko-KR
Idle,Idle,22C,Success,YES,YES,YES,fr-FR,fr-FR
Idle,Idle,22C,Success,YES,YES,NO,en-US,en-US
Idle,Idle,22C,Success,YES,YES,NO,en-US,ko-KR
Idle,Idle,22C,Success,YES,YES,NO,en-US,fr-FR
Idle,Idle,22C,Success,YES,YES,NO,ko-KR,en-US
Idle,Idle,22C,Success,YES,YES,NO,ko-KR,ko-KR
Idle,Idle,22C,Success,YES,YES,NO,ko-KR,fr-FR
Idle,Idle,22C,Success,YES,YES,NO,fr-FR,en-US
Idle,Idle,22C,Success,YES,YES,NO,fr-FR,ko-KR
Idle,Idle,22C,Success,YES,YES,NO,fr-FR,fr-FR
Idle,Idle,22C,Success,YES,NO,YES,en-US,en-US
Idle,Idle,22C,Success,YES,NO,YES,en-US,ko-KR
Idle,Idle,22C,Success,YES,NO,YES,en-US,fr-FR
Idle,Idle,22C,Success,YES,NO,YES,ko-KR,en-US
Idle,Idle,22C,Success,YES,NO,YES,ko-KR,ko-KR
Idle,Idle,22C,Success,YES,NO,YES,ko-KR,fr-FR
Idle,Idle,22C,Success,YES,NO,YES,fr-FR,en-US
Idle,Idle,22C,Success,YES,NO,YES,fr-FR,ko-KR
Idle,Idle,22C,Success,YES,NO,YES,fr-FR,fr-FR
Idle,Idle,22C,Success,YES,NO,NO,en-US,en-US
Idle,Idle,22C,Success,YES,NO,NO,en-US,ko-KR
Idle,Idle,22C,Success,YES,NO,NO,en-US,fr-FR
Idle,Idle,22C,Success,YES,NO,NO,ko-KR,en-US
Idle,Idle,22C,Success,YES,NO,NO,ko-KR,ko-KR
Idle,Idle,22C,Success,YES,NO,NO,ko-KR,fr-FR
Idle,Idle,22C,Success,YES,NO,NO,fr-FR,en-US
Idle,Idle,22C,Success,YES,NO,NO,fr-FR,ko-KR
Idle,Idle,22C,Success,YES,NO,NO,fr-FR,fr-FR
Idle,Idle,22C,Success,NO,YES,YES,en-US,en-US
Idle,Idle,22C,Success,NO,YES,YES,en-US,ko-KR
Idle,Idle,22C,Success,NO,YES,YES,en-US,fr-FR
Idle,Idle,22C,Success,NO,YES,YES,ko-KR,en-US
Idle,Idle,22C,Success,NO,YES,YES,ko-KR,ko-KR
Idle,Idle,22C,Success,NO,YES,YES,ko-KR,fr-FR
Idle,Idle,22C,Success,NO,YES,YES,fr-FR,en-US
Idle,Idle,22C,Success,NO,YES,YES,fr-FR,ko-KR
Idle,Idle,22C,Success,NO,YES,YES,fr-FR,fr-FR
Idle,Idle,22C,Success,NO,YES,NO,en-US,en-US
Idle,Idle,22C,Success,NO,YES,NO,en-US,ko-KR
Idle,Idle,22C,Success,NO,YES,NO,en-US,fr-FR
Idle,Idle,22C,Success,NO,YES,NO,ko-KR,en-US
Idle,Idle,22C,Success,NO,YES,NO,ko-KR,ko-KR
Idle,Idle,22C,Success,NO,YES,NO,ko-KR,fr-FR
Idle,Idle,22C,Success,NO,YES,NO,fr-FR,en-US
Idle,Idle,22C,Success,NO,YES,NO,fr-FR,ko-KR
Idle,Idle,22C,Success,NO,YES,NO,fr-FR,fr-FR
Idle,Idle,22C,Success,NO,NO,YES,en-US,en-US
Idle,Idle,22C,Success,NO,NO,YES,en-US,ko-KR
Idle,Idle,22C,Success,NO,NO,YES,en-US,fr-FR
Idle,Idle,22C,Success,NO,NO,YES,ko-KR,en-US
Idle,Idle,22C,Success,NO,NO,YES,ko-KR,ko-KR
Idle,Idle,22C,Success,NO,NO,YES,ko-KR,fr-FR
Idle,Idle,22C,Success,NO,NO,YES,fr-FR,en-US
Idle,Idle,22C,Success,NO,NO,YES,fr-FR,ko-KR
Idle,Idle,22C,Success,NO,NO,YES,fr-FR,fr-FR
Idle,Idle,22C,Success,NO,NO,NO,en-US,en-US
Idle,Idle,22C,Success,NO,NO,NO,en-US,ko-KR
Idle,Idle,22C,Success,NO,NO,NO,en-US,fr-FR
Idle,Idle,22C,Success,NO,NO,NO,ko-KR,en-US
Idle,Idle,22C,Success,NO,NO,NO,ko-KR,ko-KR
Idle,Idle,22C,Success,NO,NO,NO,ko-KR,fr-FR
Idle,Idle,22C,Success,NO,NO,NO,fr-FR,en-US
Idle,Idle,22C,Success,NO,NO,NO,fr-FR,ko-KR
Idle,Idle,22C,Success,NO,NO,NO,fr-FR,fr-FR
Idle,Idle,22C,Fail,YES,YES,YES,en-US,en-US
Idle,Idle,22C,Fail,YES,YES,YES,en-US,ko-KR
Idle,Idle,22C,Fail,YES,YES,YES,en-US,fr-FR
Idle,Idle,22C,Fail,YES,YES,YES,ko-KR,en-US
Idle,Idle,22C,Fail,YES,YES,YES,ko-KR,ko-KR
Idle,Idle,22C,Fail,YES,YES,YES,ko-KR,fr-FR
Idle,Idle,22C,Fail,YES,YES,YES,fr-FR,en-US
Idle,Idle,22C,Fail,YES,YES,YES,fr-FR,ko-KR
Idle,Idle,22C,Fail,YES,YES,YES,fr-FR,fr-FR
Idle,Idle,22C,Fail,YES,YES,NO,en-US,en-US
Idle,Idle,22C,Fail,YES,YES,NO,en-US,ko-KR
Idle,Idle,22C,Fail,YES,YES,NO,en-US,fr-FR
Idle,Idle,22C,Fail,YES,YES,NO,ko-KR,en-US
Idle,Idle,22C,Fail,YES,YES,NO,ko-KR,ko-KR
Idle,Idle,22C,Fail,YES,YES,NO,ko-KR,fr-FR
Idle,Idle,22C,Fail,YES,YES,NO,fr-FR,en-US
Idle,Idle,22C,Fail,YES,YES,NO,fr-FR,ko-KR
Idle,Idle,22C,Fail,YES,YES,NO,fr-FR,fr-FR
Idle,Idle,22C,Fail,YES,NO,YES,en-US,en-US
Idle,Idle,22C,Fail,YES,NO,YES,en-US,ko-KR
Idle,Idle,22C,Fail,YES,NO,YES,en-US,fr-FR
Idle,Idle,22C,Fail,YES,NO,YES,ko-KR,en-US
Idle,Idle,22C,Fail,YES,NO,YES,ko-KR,ko-KR
Idle,Idle,22C,Fail,YES,NO,YES,ko-KR,fr-FR
Idle,Idle,22C,Fail,YES,NO,YES,fr-FR,en-US
Idle,Idle,22C,Fail,YES,NO,YES,fr-FR,ko-KR
Idle,Idle,22C,Fail,YES,NO,YES,fr-FR,fr-FR
Idle,Idle,22C,Fail,YES,NO,NO,en-US,en-US
Idle,Idle,22C,Fail,YES,NO,NO,en-US,ko-KR
Idle,Idle,22C,Fail,YES,NO,NO,en-US,fr-FR
Idle,Idle,22C,Fail,YES,NO,NO,ko-KR,en-US
Idle,Idle,22C,Fail,YES,NO,NO,ko-KR,ko-KR
Idle,Idle,22C,Fail,YES,NO,NO,ko-KR,fr-FR
Idle,Idle,22C,Fail,YES,NO,NO,fr-FR,en-US
Idle,Idle,22C,Fail,YES,NO,NO,fr-FR,ko-KR
Idle,Idle,22C,Fail,YES,NO,NO,fr-FR,fr-FR
Idle,Idle,22C,Fail,NO,YES,YES,en-US,en-US
Idle,Idle,22C,Fail,NO,YES,YES,en-US,ko-KR
Idle,Idle,22C,Fail,NO,YES,YES,en-US,fr-FR
Idle,Idle,22C,Fail,NO,YES,YES,ko-KR,en-US
Idle,Idle,22C,Fail,NO,YES,YES,ko-KR,ko-KR
Idle,Idle,22C,Fail,NO,YES,YES,ko-KR,fr-FR
Idle,Idle,22C,Fail,NO,YES,YES,fr-FR,en-US
Idle,Idle,22C,Fail,NO,YES,YES,fr-FR,ko-KR
Idle,Idle,22C,Fail,NO,YES,YES,fr-FR,fr-FR
Idle,Idle,22C,Fail,NO,YES,NO,en-US,en-US
Idle,Idle,22C,Fail,NO,YES,NO,en-US,ko-KR
Idle,Idle,22C,Fail,NO,YES,NO,en-US,fr-FR
Idle,Idle,22C,Fail,NO,YES,NO,ko-KR,en-US
Idle,Idle,22C,Fail,NO,YES,NO,ko-KR,ko-KR
Idle,Idle,22C,Fail,NO,YES,NO,ko-KR,fr-FR
Idle,Idle,22C,Fail,NO,YES,NO,fr-FR,en-US
Idle,Idle,22C,Fail,NO,YES,NO,fr-FR,ko-KR
Idle,Idle,22C,Fail,NO,YES,NO,fr-FR,fr-FR
Idle,Idle,22C,Fail,NO,NO,YES,en-US,en-US
Idle,Idle,22C,Fail,NO,NO,YES,en-US,ko-KR
Idle,Idle,22C,Fail,NO,NO,YES,en-US,fr-FR
Idle,Idle,22C,Fail,NO,NO,YES,ko-KR,en-US
Idle,Idle,22C,Fail,NO,NO,YES,ko-KR,ko-KR
Idle,Idle,22C,Fail,NO,NO,YES,ko-KR,fr-FR
Idle,Idle,22C,Fail,NO,NO,YES,fr-FR,en-US
Idle,Idle,22C,Fail,NO,NO,YES,fr-FR,ko-KR
Idle,Idle,22C,Fail,NO,NO,YES,fr-FR,fr-FR
Idle,Idle,22C,Fail,NO,NO,NO,en-US,en-US
Idle,Idle,22C,Fail,NO,NO,NO,en-US,ko-KR
Idle,Idle,22C,Fail,NO,NO,NO,en-US,fr-FR
Idle,Idle,22C,Fail,NO,NO,NO,ko-KR,en-US
Idle,Idle,22C,Fail,NO,NO,NO,ko-KR,ko-KR
Idle,Idle,22C,Fail,NO,NO,NO,ko-KR,fr-FR
Idle,Idle,22C,Fail,NO,NO,NO,fr-FR,en-US
Idle,Idle,22C,Fail,NO,NO,NO,fr-FR,ko-KR
Idle,Idle,22C,Fail,NO,NO,NO,fr-FR,fr-FR
Idle,Idle,85C,Success,YES,YES,YES,en-US,en-US
Idle,Idle,85C,Success,YES,YES,YES,en-US,ko-KR
Idle,Idle,85C,Success,YES,YES,YES,en-US,fr-FR
Idle,Idle,85C,Success,YES,YES,YES,ko-KR,en-US
Idle,Idle,85C,Success,YES,YES,YES,ko-KR,ko-KR
Idle,Idle,85C,Success,YES,YES,YES,ko-KR,fr-FR
Idle,Idle,85C,Success,YES,YES,YES,fr-FR,en-US
Idle,Idle,85C,Success,YES,YES,YES,fr-FR,ko-KR
Idle,Idle,85C,Success,YES,YES,YES,fr-FR,fr-FR
Idle,Idle,85C,Success,YES,YES,NO,en-US,en-US
Idle,Idle,85C,Success,YES,YES,NO,en-US,ko-KR
Idle,Idle,85C,Success,YES,YES,NO,en-US,fr-FR
Idle,Idle,85C,Success,YES,YES,NO,ko-KR,en-US
Idle,Idle,85C,Success,YES,YES,NO,ko-KR,ko-KR
Idle,Idle,85C,Success,YES,YES,NO,ko-KR,fr-FR
Idle,Idle,85C,Success,YES,YES,NO,fr-FR,en-US
Idle,Idle,85C,Success,YES,YES,NO,fr-FR,ko-KR
Idle,Idle,85C,Success,YES,YES,NO,fr-FR,fr-FR
Idle,Idle,85C,Success,YES,NO,YES,en-US,en-US
Idle,Idle,85C,Success,YES,NO,YES,en-US,ko-KR
Idle,Idle,85C,Success,YES,NO,YES,en-US,fr-FR
Idle,Idle,85C,Success,YES,NO,YES,ko-KR,en-US
Idle,Idle,85C,Success,YES,NO,YES,ko-KR,ko-KR
Idle,Idle,85C,Success,YES,NO,YES,ko-KR,fr-FR
Idle,Idle,85C,Success,YES,NO,YES,fr-FR,en-US
Idle,Idle,85C,Success,YES,NO,YES,fr-FR,ko-KR
Idle,Idle,85C,Success,YES,NO,YES,fr-FR,fr-FR
Idle,Idle,85C,Success,YES,NO,NO,en-US,en-US
Idle,Idle,85C,Success,YES,NO,NO,en-US,ko-KR
Idle,Idle,85C,Success,YES,NO,NO,en-US,fr-FR
Idle,Idle,85C,Success,YES,NO,NO,ko-KR,en-US
Idle,Idle,85C,Success,YES,NO,NO,ko-KR,ko-KR
Idle,Idle,85C,Success,YES,NO,NO,ko-KR,fr-FR
Idle,Idle,85C,Success,YES,NO,NO,fr-FR,en-US
Idle,Idle,85C,Success,YES,NO,NO,fr-FR,ko-KR
Idle,Idle,85C,Success,YES,NO,NO,fr-FR,fr-FR
Idle,Idle,85C,Success,NO,YES,YES,en-US,en-US
Idle,Idle,85C,Success,NO,YES,YES,en-US,ko-KR
Idle,Idle,85C,Success,NO,YES,YES,en-US,fr-FR
Idle,Idle,85C,Success,NO,YES,YES,ko-KR,en-US
Idle,Idle,85C,Success,NO,YES,YES,ko-KR,ko-KR
Idle,Idle,85C,Success,NO,YES,YES,ko-KR,fr-FR
Idle,Idle,85C,Success,NO,YES,YES,fr-FR,en-US
Idle,Idle,85C,Success,NO,YES,YES,fr-FR,ko-KR
Idle,Idle,85C,Success,NO,YES,YES,fr-FR,fr-FR
Idle,Idle,85C,Success,NO,YES,NO,en-US,en-US
Idle,Idle,85C,Success,NO,YES,NO,en-US,ko-KR
Idle,Idle,85C,Success,NO,YES,NO,en-US,fr-FR
Idle,Idle,85C,Success,NO,YES,NO,ko-KR,en-US
Idle,Idle,85C,Success,NO,YES,NO,ko-KR,ko-KR
Idle,Idle,85C,Success,NO,YES,NO,ko-KR,fr-FR
Idle,Idle,85C,Success,NO,YES,NO,fr-FR,en-US
Idle,Idle,85C,Success,NO,YES,NO,fr-FR,ko-KR
Idle,Idle,85C,Success,NO,YES,NO,fr-FR,fr-FR
Idle,Idle,85C,Success,NO,NO,YES,en-US,en-US
Idle,Idle,85C,Success,NO,NO,YES,en-US,ko-KR
Idle,Idle,85C,Success,NO,NO,YES,en-US,fr-FR
Idle,Idle,85C,Success,NO,NO,YES,ko-KR,en-US
Idle,Idle,85C,Success,NO,NO,YES,ko-KR,ko-KR
Idle,Idle,85C,Success,NO,NO,YES,ko-KR,fr-FR
Idle,Idle,85C,Success,NO,NO,YES,fr-FR,en-US
Idle,Idle,85C,Success,NO,NO,YES,fr-FR,ko-KR
Idle,Idle,85C,Success,NO,NO,YES,fr-FR,fr-FR
Idle,Idle,85C,Success,NO,NO,NO,en-US,en-US
Idle,Idle,85C,Success,NO,NO,NO,en-US,ko-KR
Idle,Idle,85C,Success,NO,NO,NO,en-US,fr-FR
Idle,Idle,85C,Success,NO,NO,NO,ko-KR,en-US
Idle,Idle,85C,Success,NO,NO,NO,ko-KR,ko-KR
Idle,Idle,85C,Success,NO,NO,NO,ko-KR,fr-FR
Idle,Idle,85C,Success,NO,NO,NO,fr-FR,en-US
Idle,Idle,85C,Success,NO,NO,NO,fr-FR,ko-KR
Idle,Idle,85C,Success,NO,NO,NO,fr-FR,fr-FR
Idle,Idle,85C,Fail,YES,YES,YES,en-US,en-US
Idle,Idle,85C,Fail,YES,YES,YES,en-US,ko-KR
Idle,Idle,85C,Fail,YES,YES,YES,en-US,fr-FR
Idle,Idle,85C,Fail,YES,YES,YES,ko-KR,en-US
Idle,Idle,85C,Fail,YES,YES,YES,ko-KR,ko-KR
Idle,Idle,85C,Fail,YES,YES,YES,ko-KR,fr-FR
Idle,Idle,85C,Fail,YES,YES,YES,fr-FR,en-US
Idle,Idle,85C,Fail,YES,YES,YES,fr-FR,ko-KR
Idle,Idle,85C,Fail,YES,YES,YES,fr-FR,fr-FR
Idle,Idle,85C,Fail,YES,YES,NO,en-US,en-US
Idle,Idle,85C,Fail,YES,YES,NO,en-US,ko-KR
Idle,Idle,85C,Fail,YES,YES,NO,en-US,fr-FR
Idle,Idle,85C,Fail,YES,YES,NO,ko-KR,en-US
Idle,Idle,85C,Fail,YES,YES,NO,ko-KR,ko-KR
Idle,Idle,85C,Fail,YES,YES,NO,ko-KR,fr-FR
Idle,Idle,85C,Fail,YES,YES,NO,fr-FR,en-US
Idle,Idle,85C,Fail,YES,YES,NO,fr-FR,ko-KR
Idle,Idle,85C,Fail,YES,YES,NO,fr-FR,fr-FR
Idle,Idle,85C,Fail,YES,NO,YES,en-US,en-US
Idle,Idle,85C,Fail,YES,NO,YES,en-US,ko-KR
Idle,Idle,85C,Fail,YES,NO,YES,en-US,fr-FR
Idle,Idle,85C,Fail,YES,NO,YES,ko-KR,en-US
Idle,Idle,85C,Fail,YES,NO,YES,ko-KR,ko-KR
Idle,Idle,85C,Fail,YES,NO,YES,ko-KR,fr-FR
Idle,Idle,85C,Fail,YES,NO,YES,fr-FR,en-US
Idle,Idle,85C,Fail,YES,NO,YES,fr-FR,ko-KR
Idle,Idle,85C,Fail,YES,NO,YES,fr-FR,fr-FR
Idle,Idle,85C,Fail,YES,NO,NO,en-US,en-US
Idle,Idle,85C,Fail,YES,NO,NO,en-US,ko-KR
Idle,Idle,85C,Fail,YES,NO,NO,en-US,fr-FR
Idle,Idle,85C,Fail,YES,NO,NO,ko-KR,en-US
Idle,Idle,85C,Fail,YES,NO,NO,ko-KR,ko-KR
Idle,Idle,85C,Fail,YES,NO,NO,ko-KR,fr-FR
Idle,Idle,85C,Fail,YES,NO,NO,fr-FR,en-US
Idle,Idle,85C,Fail,YES,NO,NO,fr-FR,ko-KR
Idle,Idle,85C,Fail,YES,NO,NO,fr-FR,fr-FR
Idle,Idle,85C,Fail,NO,YES,YES,en-US,en-US
Idle,Idle,85C,Fail,NO,YES,YES,en-US,ko-KR
Idle,Idle,85C,Fail,NO,YES,YES,en-US,fr-FR
Idle,Idle,85C,Fail,NO,YES,YES,ko-KR,en-US
Idle,Idle,85C,Fail,NO,YES,YES,ko-KR,ko-KR
Idle,Idle,85C,Fail,NO,YES,YES,ko-KR,fr-FR
Idle,Idle,85C,Fail,NO,YES,YES,fr-FR,en-US
Idle,Idle,85C,Fail,NO,YES,YES,fr-FR,ko-KR
Idle,Idle,85C,Fail,NO,YES,YES,fr-FR,fr-FR
Idle,Idle,85C,Fail,NO,YES,NO,en-US,en-US
Idle,Idle,85C,Fail,NO,YES,NO,en-US,ko-KR
Idle,Idle,85C,Fail,NO,YES,NO,en-US,fr-FR
Idle,Idle,85C,Fail,NO,YES,NO,ko-KR,en-US
Idle,Idle,85C,Fail,NO,YES,NO,ko-KR,ko-KR
Idle,Idle,85C,Fail,NO,YES,NO,ko-KR,fr-FR
Idle,Idle,85C,Fail,NO,YES,NO,fr-FR,en-US
Idle,Idle,85C,Fail,NO,YES,NO,fr-FR,ko-KR
Idle,Idle,85C,Fail,NO,YES,NO,fr-FR,fr-FR
Idle,Idle,85C,Fail,NO,NO,YES,en-US,en-US
Idle,Idle,85C,Fail,NO,NO,YES,en-US,ko-KR
Idle,Idle,85C,Fail,NO,NO,YES,en-US,fr-FR
Idle,Idle,85C,Fail,NO,NO,YES,ko-KR,en-US
Idle,Idle,85C,Fail,NO,NO,YES,ko-KR,ko-KR
Idle,Idle,85C,Fail,NO,NO,YES,ko-KR,fr-FR
Idle,Idle,85C,Fail,NO,NO,YES,fr-FR,en-US
Idle,Idle,85C,Fail,NO,NO,YES,fr-FR,ko-KR
Idle,Idle,85C,Fail,NO,NO,YES,fr-FR,fr-FR
Idle,Idle,85C,Fail,NO,NO,NO,en-US,en-US
Idle,Idle,85C,Fail,NO,NO,NO,en-US,ko-KR
Idle,Idle,85C,Fail,NO,NO,NO,en-US,fr-FR
Idle,Idle,85C,Fail,NO,NO,NO,ko-KR,en-US
Idle,Idle,85C,Fail,NO,NO,NO,ko-KR,ko-KR
Idle,Idle,85C,Fail,NO,NO,NO,ko-KR,fr-FR
Idle,Idle,85C,Fail,NO,NO,NO,fr-FR,en-US
Idle,Idle,85C,Fail,NO,NO,NO,fr-FR,ko-KR
Idle,Idle,85C,Fail,NO,NO,NO,fr-FR,fr-FR
Idle,Idle,PC ER,Success,YES,YES,YES,en-US,en-US
Idle,Idle,PC ER,Success,YES,YES,YES,en-US,ko-KR
Idle,Idle,PC ER,Success,YES,YES,YES,en-US,fr-FR
Idle,Idle,PC ER,Success,YES,YES,YES,ko-KR,en-US
Idle,Idle,PC ER,Success,YES,YES,YES,ko-KR,ko-KR
Idle,Idle,PC ER,Success,YES,YES,YES,ko-KR,fr-FR
Idle,Idle,PC ER,Success,YES,YES,YES,fr-FR,en-US
Idle,Idle,PC ER,Success,YES,YES,YES,fr-FR,ko-KR
Idle,Idle,PC ER,Success,YES,YES,YES,fr-FR,fr-FR
Idle,Idle,PC ER,Success,YES,YES,NO,en-US,en-US
Idle,Idle,PC ER,Success,YES,YES,NO,en-US,ko-KR
Idle,Idle,PC ER,Success,YES,YES,NO,en-US,fr-FR
Idle,Idle,PC ER,Success,YES,YES,NO,ko-KR,en-US
Idle,Idle,PC ER,Success,YES,YES,NO,ko-KR,ko-KR
Idle,Idle,PC ER,Success,YES,YES,NO,ko-KR,fr-FR
Idle,Idle,PC ER,Success,YES,YES,NO,fr-FR,en-US
Idle,Idle,PC ER,Success,YES,YES,NO,fr-FR,ko-KR
Idle,Idle,PC ER,Success,YES,YES,NO,fr-FR,fr-FR
Idle,Idle,PC ER,Success,YES,NO,YES,en-US,en-US
Idle,Idle,PC ER,Success,YES,NO,YES,en-US,ko-KR
Idle,Idle,PC ER,Success,YES,NO,YES,en-US,fr-FR
Idle,Idle,PC ER,Success,YES,NO,YES,ko-KR,en-US
Idle,Idle,PC ER,Success,YES,NO,YES,ko-KR,ko-KR
Idle,Idle,PC ER,Success,YES,NO,YES,ko-KR,fr-FR
Idle,Idle,PC ER,Success,YES,NO,YES,fr-FR,en-US
Idle,Idle,PC ER,Success,YES,NO,YES,fr-FR,ko-KR
Idle,Idle,PC ER,Success,YES,NO,YES,fr-FR,fr-FR
Idle,Idle,PC ER,Success,YES,NO,NO,en-US,en-US
Idle,Idle,PC ER,Success,YES,NO,NO,en-US,ko-KR
Idle,Idle,PC ER,Success,YES,NO,NO,en-US,fr-FR
Idle,Idle,PC ER,Success,YES,NO,NO,ko-KR,en-US
Idle,Idle,PC ER,Success,YES,NO,NO,ko-KR,ko-KR
Idle,Idle,PC ER,Success,YES,NO,NO,ko-KR,fr-FR
Idle,Idle,PC ER,Success,YES,NO,NO,fr-FR,en-US
Idle,Idle,PC ER,Success,YES,NO,NO,fr-FR,ko-KR
Idle,Idle,PC ER,Success,YES,NO,NO,fr-FR,fr-FR
Idle,Idle,PC ER,Success,NO,YES,YES,en-US,en-US
Idle,Idle,PC ER,Success,NO,YES,YES,en-US,ko-KR
Idle,Idle,PC ER,Success,NO,YES,YES,en-US,fr-FR
Idle,Idle,PC ER,Success,NO,YES,YES,ko-KR,en-US
Idle,Idle,PC ER,Success,NO,YES,YES,ko-KR,ko-KR
Idle,Idle,PC ER,Success,NO,YES,YES,ko-KR,fr-FR
Idle,Idle,PC ER,Success,NO,YES,YES,fr-FR,en-US
Idle,Idle,PC ER,Success,NO,YES,YES,fr-FR,ko-KR
Idle,Idle,PC ER,Success,NO,YES,YES,fr-FR,fr-FR
Idle,Idle,PC ER,Success,NO,YES,NO,en-US,en-US
Idle,Idle,PC ER,Success,NO,YES,NO,en-US,ko-KR
Idle,Idle,PC ER,Success,NO,YES,NO,en-US,fr-FR
Idle,Idle,PC ER,Success,NO,YES,NO,ko-KR,en-US
Idle,Idle,PC ER,Success,NO,YES,NO,ko-KR,ko-KR
Idle,Idle,PC ER,Success,NO,YES,NO,ko-KR,fr-FR
Idle,Idle,PC ER,Success,NO,YES,NO,fr-FR,en-US
Idle,Idle,PC ER,Success,NO,YES,NO,fr-FR,ko-KR
Idle,Idle,PC ER,Success,NO,YES,NO,fr-FR,fr-FR
Idle,Idle,PC ER,Success,NO,NO,YES,en-US,en-US
Idle,Idle,PC ER,Success,NO,NO,YES,en-US,ko-KR
Idle,Idle,PC ER,Success,NO,NO,YES,en-US,fr-FR
Idle,Idle,PC ER,Success,NO,NO,YES,ko-KR,en-US
Idle,Idle,PC ER,Success,NO,NO,YES,ko-KR,ko-KR
Idle,Idle,PC ER,Success,NO,NO,YES,ko-KR,fr-FR
Idle,Idle,PC ER,Success,NO,NO,YES,fr-FR,en-US
Idle,Idle,PC ER,Success,NO,NO,YES,fr-FR,ko-KR
Idle,Idle,PC ER,Success,NO,NO,YES,fr-FR,fr-FR
Idle,Idle,PC ER,Success,NO,NO,NO,en-US,en-US
Idle,Idle,PC ER,Success,NO,NO,NO,en-US,ko-KR
Idle,Idle,PC ER,Success,NO,NO,NO,en-US,fr-FR
Idle,Idle,PC ER,Success,NO,NO,NO,ko-KR,en-US
Idle,Idle,PC ER,Success,NO,NO,NO,ko-KR,ko-KR
Idle,Idle,PC ER,Success,NO,NO,NO,ko-KR,fr-FR
Idle,Idle,PC ER,Success,NO,NO,NO,fr-FR,en-US
Idle,Idle,PC ER,Success,NO,NO,NO,fr-FR,ko-KR
Idle,Idle,PC ER,Success,NO,NO,NO,fr-FR,fr-FR
Idle,Idle,PC ER,Fail,YES,YES,YES,en-US,en-US
Idle,Idle,PC ER,Fail,YES,YES,YES,en-US,ko-KR
Idle,Idle,PC ER,Fail,YES,YES,YES,en-US,fr-FR
Idle,Idle,PC ER,Fail,YES,YES,YES,ko-KR,en-US
Idle,Idle,PC ER,Fail,YES,YES,YES,ko-KR,ko-KR
Idle,Idle,PC ER,Fail,YES,YES,YES,ko-KR,fr-FR
Idle,Idle,PC ER,Fail,YES,YES,YES,fr-FR,en-US
Idle,Idle,PC ER,Fail,YES,YES,YES,fr-FR,ko-KR
Idle,Idle,PC ER,Fail,YES,YES,YES,fr-FR,fr-FR
Idle,Idle,PC ER,Fail,YES,YES,NO,en-US,en-US
Idle,Idle,PC ER,Fail,YES,YES,NO,en-US,ko-KR
Idle,Idle,PC ER,Fail,YES,YES,NO,en-US,fr-FR
Idle,Idle,PC ER,Fail,YES,YES,NO,ko-KR,en-US
Idle,Idle,PC ER,Fail,YES,YES,NO,ko-KR,ko-KR
Idle,Idle,PC ER,Fail,YES,YES,NO,ko-KR,fr-FR
Idle,Idle,PC ER,Fail,YES,YES,NO,fr-FR,en-US
Idle,Idle,PC ER,Fail,YES,YES,NO,fr-FR,ko-KR
