Current Mode,Previous Mode,Error State,Last operation Result,WifiConnected,Bluetooth Connected,Internet Availibility,Current Display Language,Curret Speech Language
IDLE,IDLE,C20,Fail,YES,NO,YES,fr-FR,en-US
IDLE,IDLE,C20,Fail,YES,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C20,Fail,YES,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C20,Fail,YES,NO,NO,en-US,en-US
IDLE,IDLE,C20,Fail,YES,NO,NO,en-US,ko-KR
IDLE,IDLE,C20,Fail,YES,NO,NO,en-US,fr-FR
IDLE,IDLE,C20,Fail,YES,NO,NO,ko-KR,en-US
IDLE,IDLE,C20,Fail,YES,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C20,Fail,YES,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C20,Fail,YES,NO,NO,fr-FR,en-US
IDLE,IDLE,C20,Fail,YES,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C20,Fail,YES,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C20,Fail,NO,YES,YES,en-US,en-US
IDLE,IDLE,C20,Fail,NO,YES,YES,en-US,ko-KR
IDLE,IDLE,C20,Fail,NO,YES,YES,en-US,fr-FR
IDLE,IDLE,C20,Fail,NO,YES,YES,ko-KR,en-US
IDLE,IDLE,C20,Fail,NO,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C20,Fail,NO,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C20,Fail,NO,YES,YES,fr-FR,en-US
IDLE,IDLE,C20,Fail,NO,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C20,Fail,NO,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C20,Fail,NO,YES,NO,en-US,en-US
IDLE,IDLE,C20,Fail,NO,YES,NO,en-US,ko-KR
IDLE,IDLE,C20,Fail,NO,YES,NO,en-US,fr-FR
IDLE,IDLE,C20,Fail,NO,YES,NO,ko-KR,en-US
IDLE,IDLE,C20,Fail,NO,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C20,Fail,NO,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C20,Fail,NO,YES,NO,fr-FR,en-US
IDLE,IDLE,C20,Fail,NO,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C20,Fail,NO,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C20,Fail,NO,NO,YES,en-US,en-US
IDLE,IDLE,C20,Fail,NO,NO,YES,en-US,ko-KR
IDLE,IDLE,C20,Fail,NO,NO,YES,en-US,fr-FR
IDLE,IDLE,C20,Fail,NO,NO,YES,ko-KR,en-US
IDLE,IDLE,C20,Fail,NO,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C20,Fail,NO,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C20,Fail,NO,NO,YES,fr-FR,en-US
IDLE,IDLE,C20,Fail,NO,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C20,Fail,NO,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C20,Fail,NO,NO,NO,en-US,en-US
IDLE,IDLE,C20,Fail,NO,NO,NO,en-US,ko-KR
IDLE,IDLE,C20,Fail,NO,NO,NO,en-US,fr-FR
IDLE,IDLE,C20,Fail,NO,NO,NO,ko-KR,en-US
IDLE,IDLE,C20,Fail,NO,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C20,Fail,NO,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C20,Fail,NO,NO,NO,fr-FR,en-US
IDLE,IDLE,C20,Fail,NO,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C20,Fail,NO,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C21,Success,YES,YES,YES,en-US,en-US
IDLE,IDLE,C21,Success,YES,YES,YES,en-US,ko-KR
IDLE,IDLE,C21,Success,YES,YES,YES,en-US,fr-FR
IDLE,IDLE,C21,Success,YES,YES,YES,ko-KR,en-US
IDLE,IDLE,C21,Success,YES,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C21,Success,YES,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C21,Success,YES,YES,YES,fr-FR,en-US
IDLE,IDLE,C21,Success,YES,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C21,Success,YES,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C21,Success,YES,YES,NO,en-US,en-US
IDLE,IDLE,C21,Success,YES,YES,NO,en-US,ko-KR
IDLE,IDLE,C21,Success,YES,YES,NO,en-US,fr-FR
IDLE,IDLE,C21,Success,YES,YES,NO,ko-KR,en-US
IDLE,IDLE,C21,Success,YES,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C21,Success,YES,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C21,Success,YES,YES,NO,fr-FR,en-US
IDLE,IDLE,C21,Success,YES,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C21,Success,YES,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C21,Success,YES,NO,YES,en-US,en-US
IDLE,IDLE,C21,Success,YES,NO,YES,en-US,ko-KR
IDLE,IDLE,C21,Success,YES,NO,YES,en-US,fr-FR
IDLE,IDLE,C21,Success,YES,NO,YES,ko-KR,en-US
IDLE,IDLE,C21,Success,YES,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C21,Success,YES,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C21,Success,YES,NO,YES,fr-FR,en-US
IDLE,IDLE,C21,Success,YES,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C21,Success,YES,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C21,Success,YES,NO,NO,en-US,en-US
IDLE,IDLE,C21,Success,YES,NO,NO,en-US,ko-KR
IDLE,IDLE,C21,Success,YES,NO,NO,en-US,fr-FR
IDLE,IDLE,C21,Success,YES,NO,NO,ko-KR,en-US
IDLE,IDLE,C21,Success,YES,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C21,Success,YES,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C21,Success,YES,NO,NO,fr-FR,en-US
IDLE,IDLE,C21,Success,YES,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C21,Success,YES,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C21,Success,NO,YES,YES,en-US,en-US
IDLE,IDLE,C21,Success,NO,YES,YES,en-US,ko-KR
IDLE,IDLE,C21,Success,NO,YES,YES,en-US,fr-FR
IDLE,IDLE,C21,Success,NO,YES,YES,ko-KR,en-US
IDLE,IDLE,C21,Success,NO,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C21,Success,NO,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C21,Success,NO,YES,YES,fr-FR,en-US
IDLE,IDLE,C21,Success,NO,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C21,Success,NO,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C21,Success,NO,YES,NO,en-US,en-US
IDLE,IDLE,C21,Success,NO,YES,NO,en-US,ko-KR
IDLE,IDLE,C21,Success,NO,YES,NO,en-US,fr-FR
IDLE,IDLE,C21,Success,NO,YES,NO,ko-KR,en-US
IDLE,IDLE,C21,Success,NO,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C21,Success,NO,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C21,Success,NO,YES,NO,fr-FR,en-US
IDLE,IDLE,C21,Success,NO,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C21,Success,NO,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C21,Success,NO,NO,YES,en-US,en-US
IDLE,IDLE,C21,Success,NO,NO,YES,en-US,ko-KR
IDLE,IDLE,C21,Success,NO,NO,YES,en-US,fr-FR
IDLE,IDLE,C21,Success,NO,NO,YES,ko-KR,en-US
IDLE,IDLE,C21,Success,NO,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C21,Success,NO,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C21,Success,NO,NO,YES,fr-FR,en-US
IDLE,IDLE,C21,Success,NO,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C21,Success,NO,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C21,Success,NO,NO,NO,en-US,en-US
IDLE,IDLE,C21,Success,NO,NO,NO,en-US,ko-KR
IDLE,IDLE,C21,Success,NO,NO,NO,en-US,fr-FR
IDLE,IDLE,C21,Success,NO,NO,NO,ko-KR,en-US
IDLE,IDLE,C21,Success,NO,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C21,Success,NO,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C21,Success,NO,NO,NO,fr-FR,en-US
IDLE,IDLE,C21,Success,NO,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C21,Success,NO,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C21,Fail,YES,YES,YES,en-US,en-US
IDLE,IDLE,C21,Fail,YES,YES,YES,en-US,ko-KR
IDLE,IDLE,C21,Fail,YES,YES,YES,en-US,fr-FR
IDLE,IDLE,C21,Fail,YES,YES,YES,ko-KR,en-US
IDLE,IDLE,C21,Fail,YES,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C21,Fail,YES,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C21,Fail,YES,YES,YES,fr-FR,en-US
IDLE,IDLE,C21,Fail,YES,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C21,Fail,YES,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C21,Fail,YES,YES,NO,en-US,en-US
IDLE,IDLE,C21,Fail,YES,YES,NO,en-US,ko-KR
IDLE,IDLE,C21,Fail,YES,YES,NO,en-US,fr-FR
IDLE,IDLE,C21,Fail,YES,YES,NO,ko-KR,en-US
IDLE,IDLE,C21,Fail,YES,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C21,Fail,YES,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C21,Fail,YES,YES,NO,fr-FR,en-US
IDLE,IDLE,C21,Fail,YES,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C21,Fail,YES,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C21,Fail,YES,NO,YES,en-US,en-US
IDLE,IDLE,C21,Fail,YES,NO,YES,en-US,ko-KR
IDLE,IDLE,C21,Fail,YES,NO,YES,en-US,fr-FR
IDLE,IDLE,C21,Fail,YES,NO,YES,ko-KR,en-US
IDLE,IDLE,C21,Fail,YES,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C21,Fail,YES,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C21,Fail,YES,NO,YES,fr-FR,en-US
IDLE,IDLE,C21,Fail,YES,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C21,Fail,YES,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C21,Fail,YES,NO,NO,en-US,en-US
IDLE,IDLE,C21,Fail,YES,NO,NO,en-US,ko-KR
IDLE,IDLE,C21,Fail,YES,NO,NO,en-US,fr-FR
IDLE,IDLE,C21,Fail,YES,NO,NO,ko-KR,en-US
IDLE,IDLE,C21,Fail,YES,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C21,Fail,YES,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C21,Fail,YES,NO,NO,fr-FR,en-US
IDLE,IDLE,C21,Fail,YES,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C21,Fail,YES,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C21,Fail,NO,YES,YES,en-US,en-US
IDLE,IDLE,C21,Fail,NO,YES,YES,en-US,ko-KR
IDLE,IDLE,C21,Fail,NO,YES,YES,en-US,fr-FR
IDLE,IDLE,C21,Fail,NO,YES,YES,ko-KR,en-US
IDLE,IDLE,C21,Fail,NO,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C21,Fail,NO,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C21,Fail,NO,YES,YES,fr-FR,en-US
IDLE,IDLE,C21,Fail,NO,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C21,Fail,NO,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C21,Fail,NO,YES,NO,en-US,en-US
IDLE,IDLE,C21,Fail,NO,YES,NO,en-US,ko-KR
IDLE,IDLE,C21,Fail,NO,YES,NO,en-US,fr-FR
IDLE,IDLE,C21,Fail,NO,YES,NO,ko-KR,en-US
IDLE,IDLE,C21,Fail,NO,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C21,Fail,NO,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C21,Fail,NO,YES,NO,fr-FR,en-US
IDLE,IDLE,C21,Fail,NO,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C21,Fail,NO,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C21,Fail,NO,NO,YES,en-US,en-US
IDLE,IDLE,C21,Fail,NO,NO,YES,en-US,ko-KR
IDLE,IDLE,C21,Fail,NO,NO,YES,en-US,fr-FR
IDLE,IDLE,C21,Fail,NO,NO,YES,ko-KR,en-US
IDLE,IDLE,C21,Fail,NO,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C21,Fail,NO,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C21,Fail,NO,NO,YES,fr-FR,en-US
IDLE,IDLE,C21,Fail,NO,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C21,Fail,NO,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C21,Fail,NO,NO,NO,en-US,en-US
IDLE,IDLE,C21,Fail,NO,NO,NO,en-US,ko-KR
IDLE,IDLE,C21,Fail,NO,NO,NO,en-US,fr-FR
IDLE,IDLE,C21,Fail,NO,NO,NO,ko-KR,en-US
IDLE,IDLE,C21,Fail,NO,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C21,Fail,NO,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C21,Fail,NO,NO,NO,fr-FR,en-US
IDLE,IDLE,C21,Fail,NO,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C21,Fail,NO,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C70,Success,YES,YES,YES,en-US,en-US
IDLE,IDLE,C70,Success,YES,YES,YES,en-US,ko-KR
IDLE,IDLE,C70,Success,YES,YES,YES,en-US,fr-FR
IDLE,IDLE,C70,Success,YES,YES,YES,ko-KR,en-US
IDLE,IDLE,C70,Success,YES,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C70,Success,YES,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C70,Success,YES,YES,YES,fr-FR,en-US
IDLE,IDLE,C70,Success,YES,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C70,Success,YES,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C70,Success,YES,YES,NO,en-US,en-US
IDLE,IDLE,C70,Success,YES,YES,NO,en-US,ko-KR
IDLE,IDLE,C70,Success,YES,YES,NO,en-US,fr-FR
IDLE,IDLE,C70,Success,YES,YES,NO,ko-KR,en-US
IDLE,IDLE,C70,Success,YES,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C70,Success,YES,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C70,Success,YES,YES,NO,fr-FR,en-US
IDLE,IDLE,C70,Success,YES,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C70,Success,YES,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C70,Success,YES,NO,YES,en-US,en-US
IDLE,IDLE,C70,Success,YES,NO,YES,en-US,ko-KR
IDLE,IDLE,C70,Success,YES,NO,YES,en-US,fr-FR
IDLE,IDLE,C70,Success,YES,NO,YES,ko-KR,en-US
IDLE,IDLE,C70,Success,YES,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C70,Success,YES,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C70,Success,YES,NO,YES,fr-FR,en-US
IDLE,IDLE,C70,Success,YES,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C70,Success,YES,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C70,Success,YES,NO,NO,en-US,en-US
IDLE,IDLE,C70,Success,YES,NO,NO,en-US,ko-KR
IDLE,IDLE,C70,Success,YES,NO,NO,en-US,fr-FR
IDLE,IDLE,C70,Success,YES,NO,NO,ko-KR,en-US
IDLE,IDLE,C70,Success,YES,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C70,Success,YES,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C70,Success,YES,NO,NO,fr-FR,en-US
IDLE,IDLE,C70,Success,YES,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C70,Success,YES,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C70,Success,NO,YES,YES,en-US,en-US
IDLE,IDLE,C70,Success,NO,YES,YES,en-US,ko-KR
IDLE,IDLE,C70,Success,NO,YES,YES,en-US,fr-FR
IDLE,IDLE,C70,Success,NO,YES,YES,ko-KR,en-US
IDLE,IDLE,C70,Success,NO,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C70,Success,NO,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C70,Success,NO,YES,YES,fr-FR,en-US
IDLE,IDLE,C70,Success,NO,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C70,Success,NO,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C70,Success,NO,YES,NO,en-US,en-US
IDLE,IDLE,C70,Success,NO,YES,NO,en-US,ko-KR
IDLE,IDLE,C70,Success,NO,YES,NO,en-US,fr-FR
IDLE,IDLE,C70,Success,NO,YES,NO,ko-KR,en-US
IDLE,IDLE,C70,Success,NO,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C70,Success,NO,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C70,Success,NO,YES,NO,fr-FR,en-US
IDLE,IDLE,C70,Success,NO,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C70,Success,NO,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C70,Success,NO,NO,YES,en-US,en-US
IDLE,IDLE,C70,Success,NO,NO,YES,en-US,ko-KR
IDLE,IDLE,C70,Success,NO,NO,YES,en-US,fr-FR
IDLE,IDLE,C70,Success,NO,NO,YES,ko-KR,en-US
IDLE,IDLE,C70,Success,NO,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C70,Success,NO,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C70,Success,NO,NO,YES,fr-FR,en-US
IDLE,IDLE,C70,Success,NO,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C70,Success,NO,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C70,Success,NO,NO,NO,en-US,en-US
IDLE,IDLE,C70,Success,NO,NO,NO,en-US,ko-KR
IDLE,IDLE,C70,Success,NO,NO,NO,en-US,fr-FR
IDLE,IDLE,C70,Success,NO,NO,NO,ko-KR,en-US
IDLE,IDLE,C70,Success,NO,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C70,Success,NO,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C70,Success,NO,NO,NO,fr-FR,en-US
IDLE,IDLE,C70,Success,NO,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C70,Success,NO,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C70,Fail,YES,YES,YES,en-US,en-US
IDLE,IDLE,C70,Fail,YES,YES,YES,en-US,ko-KR
IDLE,IDLE,C70,Fail,YES,YES,YES,en-US,fr-FR
IDLE,IDLE,C70,Fail,YES,YES,YES,ko-KR,en-US
IDLE,IDLE,C70,Fail,YES,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C70,Fail,YES,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C70,Fail,YES,YES,YES,fr-FR,en-US
IDLE,IDLE,C70,Fail,YES,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C70,Fail,YES,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C70,Fail,YES,YES,NO,en-US,en-US
IDLE,IDLE,C70,Fail,YES,YES,NO,en-US,ko-KR
IDLE,IDLE,C70,Fail,YES,YES,NO,en-US,fr-FR
IDLE,IDLE,C70,Fail,YES,YES,NO,ko-KR,en-US
IDLE,IDLE,C70,Fail,YES,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C70,Fail,YES,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C70,Fail,YES,YES,NO,fr-FR,en-US
IDLE,IDLE,C70,Fail,YES,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C70,Fail,YES,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C70,Fail,YES,NO,YES,en-US,en-US
IDLE,IDLE,C70,Fail,YES,NO,YES,en-US,ko-KR
IDLE,IDLE,C70,Fail,YES,NO,YES,en-US,fr-FR
IDLE,IDLE,C70,Fail,YES,NO,YES,ko-KR,en-US
IDLE,IDLE,C70,Fail,YES,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C70,Fail,YES,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C70,Fail,YES,NO,YES,fr-FR,en-US
IDLE,IDLE,C70,Fail,YES,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C70,Fail,YES,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C70,Fail,YES,NO,NO,en-US,en-US
IDLE,IDLE,C70,Fail,YES,NO,NO,en-US,ko-KR
IDLE,IDLE,C70,Fail,YES,NO,NO,en-US,fr-FR
IDLE,IDLE,C70,Fail,YES,NO,NO,ko-KR,en-US
IDLE,IDLE,C70,Fail,YES,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C70,Fail,YES,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C70,Fail,YES,NO,NO,fr-FR,en-US
IDLE,IDLE,C70,Fail,YES,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C70,Fail,YES,NO,NO,fr-FR,fr-FR
IDLE,IDLE,C70,Fail,NO,YES,YES,en-US,en-US
IDLE,IDLE,C70,Fail,NO,YES,YES,en-US,ko-KR
IDLE,IDLE,C70,Fail,NO,YES,YES,en-US,fr-FR
IDLE,IDLE,C70,Fail,NO,YES,YES,ko-KR,en-US
IDLE,IDLE,C70,Fail,NO,YES,YES,ko-KR,ko-KR
IDLE,IDLE,C70,Fail,NO,YES,YES,ko-KR,fr-FR
IDLE,IDLE,C70,Fail,NO,YES,YES,fr-FR,en-US
IDLE,IDLE,C70,Fail,NO,YES,YES,fr-FR,ko-KR
IDLE,IDLE,C70,Fail,NO,YES,YES,fr-FR,fr-FR
IDLE,IDLE,C70,Fail,NO,YES,NO,en-US,en-US
IDLE,IDLE,C70,Fail,NO,YES,NO,en-US,ko-KR
IDLE,IDLE,C70,Fail,NO,YES,NO,en-US,fr-FR
IDLE,IDLE,C70,Fail,NO,YES,NO,ko-KR,en-US
IDLE,IDLE,C70,Fail,NO,YES,NO,ko-KR,ko-KR
IDLE,IDLE,C70,Fail,NO,YES,NO,ko-KR,fr-FR
IDLE,IDLE,C70,Fail,NO,YES,NO,fr-FR,en-US
IDLE,IDLE,C70,Fail,NO,YES,NO,fr-FR,ko-KR
IDLE,IDLE,C70,Fail,NO,YES,NO,fr-FR,fr-FR
IDLE,IDLE,C70,Fail,NO,NO,YES,en-US,en-US
IDLE,IDLE,C70,Fail,NO,NO,YES,en-US,ko-KR
IDLE,IDLE,C70,Fail,NO,NO,YES,en-US,fr-FR
IDLE,IDLE,C70,Fail,NO,NO,YES,ko-KR,en-US
IDLE,IDLE,C70,Fail,NO,NO,YES,ko-KR,ko-KR
IDLE,IDLE,C70,Fail,NO,NO,YES,ko-KR,fr-FR
IDLE,IDLE,C70,Fail,NO,NO,YES,fr-FR,en-US
IDLE,IDLE,C70,Fail,NO,NO,YES,fr-FR,ko-KR
IDLE,IDLE,C70,Fail,NO,NO,YES,fr-FR,fr-FR
IDLE,IDLE,C70,Fail,NO,NO,NO,en-US,en-US
IDLE,IDLE,C70,Fail,NO,NO,NO,en-US,ko-KR
IDLE,IDLE,C70,Fail,NO,NO,NO,en-US,fr-FR
IDLE,IDLE,C70,Fail,NO,NO,NO,ko-KR,en-US
IDLE,IDLE,C70,Fail,NO,NO,NO,ko-KR,ko-KR
IDLE,IDLE,C70,Fail,NO,NO,NO,ko-KR,fr-FR
IDLE,IDLE,C70,Fail,NO,NO,NO,fr-FR,en-US
IDLE,IDLE,C70,Fail,NO,NO,NO,fr-FR,ko-KR
IDLE,IDLE,C70,Fail,NO,NO,NO,fr-FR,fr-FR
IDLE,IDLE,CD0,Success,YES,YES,YES,en-US,en-US
IDLE,IDLE,CD0,Success,YES,YES,YES,en-US,ko-KR
IDLE,IDLE,CD0,Success,YES,YES,YES,en-US,fr-FR
IDLE,IDLE,CD0,Success,YES,YES,YES,ko-KR,en-US
IDLE,IDLE,CD0,Success,YES,YES,YES,ko-KR,ko-KR
IDLE,IDLE,CD0,Success,YES,YES,YES,ko-KR,fr-FR
IDLE,IDLE,CD0,Success,YES,YES,YES,fr-FR,en-US
IDLE,IDLE,CD0,Success,YES,YES,YES,fr-FR,ko-KR
IDLE,IDLE,CD0,Success,YES,YES,YES,fr-FR,fr-FR
IDLE,IDLE,CD0,Success,YES,YES,NO,en-US,en-US
IDLE,IDLE,CD0,Success,YES,YES,NO,en-US,ko-KR
IDLE,IDLE,CD0,Success,YES,YES,NO,en-US,fr-FR
IDLE,IDLE,CD0,Success,YES,YES,NO,ko-KR,en-US
IDLE,IDLE,CD0,Success,YES,YES,NO,ko-KR,ko-KR
IDLE,IDLE,CD0,Success,YES,YES,NO,ko-KR,fr-FR
IDLE,IDLE,CD0,Success,YES,YES,NO,fr-FR,en-US
IDLE,IDLE,CD0,Success,YES,YES,NO,fr-FR,ko-KR
IDLE,IDLE,CD0,Success,YES,YES,NO,fr-FR,fr-FR
IDLE,IDLE,CD0,Success,YES,NO,YES,en-US,en-US
IDLE,IDLE,CD0,Success,YES,NO,YES,en-US,ko-KR
IDLE,IDLE,CD0,Success,YES,NO,YES,en-US,fr-FR
IDLE,IDLE,CD0,Success,YES,NO,YES,ko-KR,en-US
IDLE,IDLE,CD0,Success,YES,NO,YES,ko-KR,ko-KR
IDLE,IDLE,CD0,Success,YES,NO,YES,ko-KR,fr-FR
IDLE,IDLE,CD0,Success,YES,NO,YES,fr-FR,en-US
IDLE,IDLE,CD0,Success,YES,NO,YES,fr-FR,ko-KR
IDLE,IDLE,CD0,Success,YES,NO,YES,fr-FR,fr-FR
IDLE,IDLE,CD0,Success,YES,NO,NO,en-US,en-US
IDLE,IDLE,CD0,Success,YES,NO,NO,en-US,ko-KR
IDLE,IDLE,CD0,Success,YES,NO,NO,en-US,fr-FR
IDLE,IDLE,CD0,Success,YES,NO,NO,ko-KR,en-US
IDLE,IDLE,CD0,Success,YES,NO,NO,ko-KR,ko-KR
IDLE,IDLE,CD0,Success,YES,NO,NO,ko-KR,fr-FR
IDLE,IDLE,CD0,Success,YES,NO,NO,fr-FR,en-US
IDLE,IDLE,CD0,Success,YES,NO,NO,fr-FR,ko-KR
IDLE,IDLE,CD0,Success,YES,NO,NO,fr-FR,fr-FR
IDLE,IDLE,CD0,Success,NO,YES,YES,en-US,en-US
IDLE,IDLE,CD0,Success,NO,YES,YES,en-US,ko-KR
IDLE,IDLE,CD0,Success,NO,YES,YES,en-US,fr-FR
IDLE,IDLE,CD0,Success,NO,YES,YES,ko-KR,en-US
IDLE,IDLE,CD0,Success,NO,YES,YES,ko-KR,ko-KR
IDLE,IDLE,CD0,Success,NO,YES,YES,ko-KR,fr-FR
IDLE,IDLE,CD0,Success,NO,YES,YES,fr-FR,en-US
IDLE,IDLE,CD0,Success,NO,YES,YES,fr-FR,ko-KR
IDLE,IDLE,CD0,Success,NO,YES,YES,fr-FR,fr-FR
IDLE,IDLE,CD0,Success,NO,YES,NO,en-US,en-US
IDLE,IDLE,CD0,Success,NO,YES,NO,en-US,ko-KR
IDLE,IDLE,CD0,Success,NO,YES,NO,en-US,fr-FR
